CustID,Mark
C005009892,small
C004971468,small
C004978502,small
C004592893,small
C005013963,small
C004947582,small
C004790961,small
C004962405,small
C004960680,small
C004939313,small
C005000491,small
C004996705,small
C004779111,small
C004949041,small
C005039777,small
C005010923,small
C005019164,small
C004941364,small
C004962283,small
C005019296,small
C005018029,small
C004939493,small
C004945303,small
C004941038,small
C005003950,small
C004954861,small
C004995998,small
C004959363,small
C004786053,small
C004785089,small
C005023910,small
C005001909,small
C004902811,small
C005007843,small
C004940266,small
C005031903,small
C004945304,small
C004787012,small
C004978998,small
C004979877,small
C004946402,small
C005029812,small
C004955727,small
C004958869,small
C005029841,small
C004960931,small
C004936282,small
C005014032,small
C004957963,small
C005007803,small
C004761430,small
C004943221,small
C004996030,small
C005007518,small
C004998876,small
C004980468,small
C004663556,small
C004828551,small
C004818489,small
C005005921,small
C004935506,small
C004717429,small
C005003427,small
C004997462,small
C005037979,small
C004943718,small
C005025505,small
C004949920,small
C005009944,small
C004937803,small
C004999117,small
C004940722,small
C005042698,small
C005027615,small
C004811912,small
C005044622,small
C004949994,small
C004998312,small
C004789563,small
C004960118,small
C004959233,small
C005014375,small
C005035194,small
C005035469,small
C005016232,small
C005040799,small
C004995086,small
C005005732,small
C004995114,small
C004997086,small
C005003364,small
C005009927,small
C004974204,small
C004944136,small
C004940760,small
C004960875,small
C004977844,small
C004771936,small
C005034129,small
C004931211,small
C005016659,small
C004890391,small
C005047678,small
C004957631,small
C004937322,small
C005031606,small
C005006352,small
C004942325,small
C004999716,small
C005003640,small
C005024965,small
C005045440,small
C005033702,small
C004993436,small
C004960175,small
C005042837,small
C005040331,small
C005022189,small
C004961752,small
C004957780,small
C005002120,small
C005013728,small
C005017922,small
C004937199,small
C005001111,small
C004974133,small
C005010944,small
C004979461,small
C004961931,small
C004945552,small
C005042929,small
C005007823,small
C004939379,small
C004947711,small
C004974177,small
C004898798,small
C004953642,small
C004719079,small
C004996175,small
C004961280,small
C005046306,small
C004895846,small
C005031569,small
C004997153,small
C004948427,small
C004958706,small
C005043840,small
C004937383,small
C004948611,small
C005031535,small
C004928197,small
C004993442,small
C004955937,small
C004954468,small
C004942161,small
C005018675,small
C004973978,small
C005017723,small
C005000560,small
C004999935,small
C005005908,small
C004826165,small
C005015537,small
C005039503,small
C004781395,small
C005005718,small
C004948122,small
C004940744,small
C004996072,small
C005046898,small
C004930281,small
C004943839,small
C004922519,small
C004952094,small
C005021356,small
C004940712,small
C004936930,small
C005015792,small
C005023569,small
C000310028,small
C003538620,small
C000316596,small
C004183289,small
C001770061,small
C000525252,small
C004180158,small
C000273867,small
C004388803,small
C000004128,small
C001799268,small
C001823650,small
C004297279,small
C000273518,small
C000056878,small
C000201218,small
C000697352,small
C000308951,small
C004316562,small
C000193053,small
C000120070,small
C000075680,small
C003767381,small
C000142267,small
C001420407,small
C000131385,small
C000728776,small
C000457884,small
C000229072,small
C000702190,small
C000330670,small
C000088282,small
C000253972,small
C000255990,small
C000674489,small
C000317131,small
C000249570,small
C000161082,small
C000037094,small
C000027393,small
C000602221,small
C000054617,small
C001749490,small
C000529044,small
C001481710,small
C004180226,small
C000219527,small
C004041025,small
C000031807,small
C000163852,small
C001022260,small
C004259855,small
C000289275,small
C000020942,small
C000507784,small
C000244540,small
C002131007,small
C000058730,small
C001553006,small
C000082132,small
C003595148,small
C000426271,small
C000237744,small
C004234593,small
C000272465,small
C002074649,small
C000451736,small
C004409336,small
C000193026,small
C001688630,small
C000156219,small
C000963001,small
C000674945,small
C000108757,small
C000230472,small
C000096975,small
C002097217,small
C000733430,small
C000398995,small
C003617387,small
C003685186,small
C000570955,small
C000186852,small
C004235608,small
C001626101,small
C000276012,small
C002141752,small
C000191157,small
C004512556,small
C000964693,small
C000084240,small
C000187637,small
C004518682,small
C000276022,small
C000291690,small
C004413788,small
C000338593,small
C003955918,small
C000083868,small
C001239729,small
C000140984,small
C003751891,small
C000329659,small
C000222921,small
C004292771,small
C002019164,small
C000170288,small
C000370344,small
C001566494,small
C003788546,small
C001801887,small
C001361544,small
C000176716,small
C000079666,small
C000051692,small
C000190937,small
C000813003,small
C001584439,small
C001729816,small
C003988610,small
C001432928,small
C000274787,small
C003594968,small
C003844071,small
C000101166,small
C000188446,small
C000184673,small
C000971420,small
C001226839,small
C000241041,small
C003713048,small
C000173012,small
C004303577,small
C001785937,small
C003976914,small
C001840866,small
C002021905,small
C000076411,small
C000146484,small
C001841439,small
C000001533,small
C004421801,small
C000230126,small
C001842172,small
C004310570,small
C003623743,small
C000091059,small
C004422735,small
C000289876,small
C000147812,small
C000183488,small
C000898236,small
C000301084,small
C003624398,small
C001812204,small
C003624442,small
C000203938,small
C003578545,small
C001570252,small
C000235181,small
C000184639,small
C003625628,small
C000681824,small
C000039788,small
C000185998,small
C000536478,small
C000075497,small
C000148195,small
C002141050,small
C000188521,small
C000332147,small
C003803059,small
C000026223,small
C000119775,small
C000284737,small
C004053996,small
C000114782,small
C001561309,small
C000888220,small
C003761513,small
C000240660,small
C000226890,small
C000524239,small
C000019346,small
C000021860,small
C004429645,small
C003839062,small
C000082314,small
C000272269,small
C001247676,small
C000465571,small
C001209502,small
C001205877,small
C000117993,small
C003767193,small
C000079424,small
C000372034,small
C003762562,small
C001965548,small
C001787035,small
C003913852,small
C000287093,small
C003559448,small
C003890958,small
C004375896,small
C000321609,small
C000750760,small
C004201801,small
C003915470,small
C000126593,small
C000291181,small
C000571787,small
C001419737,small
C004059447,small
C004293626,small
C001855016,small
C000550288,small
C000628261,small
C004464090,small
C000345265,small
C000865717,small
C000068519,small
C000363163,small
C001184001,small
C000450586,small
C000227371,small
C000062590,small
C003778982,small
C000372737,small
C000067112,small
C004379163,small
C000435018,small
C004296252,small
C000079230,small
C000225667,small
C000271139,small
C003747349,small
C000188581,small
C000247979,small
C003634102,small
C000868181,small
C000010169,small
C004299418,small
C004436988,small
C000213712,small
C000159529,small
C000046074,small
C000217984,small
C000263150,small
C003972538,small
C003504679,small
C000455545,small
C003664145,small
C004133240,small
C000278758,small
C000115774,small
C003596574,small
C003582409,small
C000067914,small
C000288434,small
C000229595,small
C000184530,small
C003927811,small
C000263023,small
C000229635,small
C001659332,small
C001912460,small
C001149152,small
C001043670,small
C004443383,small
C000351888,small
C004444111,small
C000101318,small
C000164837,small
C003783461,small
C000734298,small
C000023466,small
C001869547,small
C000779410,small
C001660779,small
C001807760,small
C001252586,small
C000220786,small
C000169244,small
C000070730,small
C001537577,small
C001646875,small
C003846571,small
C003671003,small
C004446592,small
C001049341,small
C000143070,small
C000254702,small
C001254462,small
C001194399,small
C004333669,small
C000352214,small
C000999767,small
C003783576,small
C000288553,small
C000020358,small
C001397919,small
C000747406,small
C000292564,small
C004485707,small
C003900977,small
C000342825,small
C000160382,small
C000230534,small
C001876260,small
C000263803,small
C002057525,small
C000037532,small
C004369546,small
C000286739,small
C000162630,small
C000398865,small
C003645788,small
C000276999,small
C004075834,small
C004215033,small
C002007745,small
C001926254,small
C004002254,small
C001157500,small
C000271326,small
C000102050,small
C000365239,small
C000342936,small
C002008560,small
C000158235,small
C003647668,small
C000945581,small
C000113170,small
C000262042,small
C000341578,small
C004193168,small
C000143133,small
C002024482,small
C000157637,small
C000070189,small
C000856773,small
C000292222,small
C000120688,small
C001173001,small
C000151003,small
C000081020,small
C001586973,small
C000075539,small
C004243937,small
C000883922,small
C000224919,small
C000308171,small
C004180071,small
C000305728,small
C000069031,small
C003824478,small
C003831231,small
C000226090,small
C003649643,small
C000482598,small
C000075710,small
C001281859,small
C000146311,small
C000049671,small
C000109002,small
C000605970,small
C000151224,small
C004177068,small
C001717681,small
C000171883,small
C000032836,small
C000068342,small
C000132240,small
C000012143,small
C004459160,small
C001951411,small
C003850242,small
C000354019,small
C003908496,small
C000009195,small
C000113908,small
C004194442,small
C000122819,small
C003703937,small
C004284343,small
C001636621,small
C001260612,small
C003725840,small
C004312279,small
C003514565,small
C005227631,small
C005229755,small
C005226590,small
C005265613,small
C005236940,small
C005247448,small
C005258046,small
C005237068,small
C005260213,small
C005236542,small
C005269513,small
C005282218,small
C005264823,small
C005241882,small
C005269429,small
C005213898,small
C005258459,small
C005262325,small
C005249169,small
C005282230,small
C005253760,small
C005264653,small
C005217564,small
C005241886,small
C005233893,small
C005241889,small
C005230911,small
C005244435,small
C005239730,small
C005230752,small
C005192363,small
C005251609,small
C005241492,small
C005224259,small
C005240883,small
C005231472,small
C005493881,small
C005246111,small
C005262203,small
C005267856,small
C005242250,small
C005268217,small
C005209704,small
C005246114,small
C005261478,small
C005281303,small
C005235051,small
C005277195,small
C005254090,small
C005221329,small
C005260683,small
C005238374,small
C005262638,small
C005268230,small
C005268899,small
C005246653,small
C005200899,small
C005237093,small
C005239611,small
C005217709,small
C005240498,small
C005222179,small
C005261658,small
C005257543,small
C005240005,small
C005206549,small
C005273114,small
C005267883,small
C005237163,small
C005230953,small
C005236390,small
C005233099,small
C005209699,small
C005263975,small
C005214908,small
C005235827,small
C005237545,small
C005235226,small
C005238541,small
C005270556,small
